match,opponent,repetition,round,jev_action,opponent_action,jev_points,opponent_points,jev_total,opponent_total,initial_move,jev_action_source,opponent_action_source
86,grim,11,9,D,D,1,1,13,8,free,model,scripted
86,grim,11,10,D,D,1,1,14,9,free,model,scripted
86,grim,11,11,D,D,1,1,15,10,free,model,scripted
86,grim,11,12,D,D,1,1,16,11,free,model,scripted
86,grim,11,13,D,D,1,1,17,12,free,model,scripted
86,grim,11,14,D,D,1,1,18,13,free,model,scripted
86,grim,11,15,D,D,1,1,19,14,free,model,scripted
86,grim,11,16,D,D,1,1,20,15,free,model,scripted
86,grim,11,17,D,D,1,1,21,16,free,model,scripted
86,grim,11,18,D,D,1,1,22,17,free,model,scripted
86,grim,11,19,D,D,1,1,23,18,free,model,scripted
86,grim,11,20,D,D,1,1,24,19,free,model,scripted
87,pavlov,11,1,D,C,5,0,5,0,free,model,scripted
87,pavlov,11,2,D,D,1,1,6,1,free,model,scripted
87,pavlov,11,3,D,C,5,0,11,1,free,model,scripted
87,pavlov,11,4,D,D,1,1,12,2,free,model,scripted
87,pavlov,11,5,D,C,5,0,17,2,free,model,scripted
87,pavlov,11,6,D,D,1,1,18,3,free,model,scripted
87,pavlov,11,7,D,C,5,0,23,3,free,model,scripted
87,pavlov,11,8,D,D,1,1,24,4,free,model,scripted
87,pavlov,11,9,D,C,5,0,29,4,free,model,scripted
87,pavlov,11,10,D,D,1,1,30,5,free,model,scripted
87,pavlov,11,11,D,C,5,0,35,5,free,model,scripted
87,pavlov,11,12,D,D,1,1,36,6,free,model,scripted
87,pavlov,11,13,D,C,5,0,41,6,free,model,scripted
87,pavlov,11,14,D,D,1,1,42,7,free,model,scripted
87,pavlov,11,15,D,C,5,0,47,7,free,model,scripted
87,pavlov,11,16,D,D,1,1,48,8,free,model,scripted
87,pavlov,11,17,D,C,5,0,53,8,free,model,scripted
87,pavlov,11,18,D,D,1,1,54,9,free,model,scripted
87,pavlov,11,19,D,C,5,0,59,9,free,model,scripted
87,pavlov,11,20,D,D,1,1,60,10,free,model,scripted
88,another_jev,11,1,D,C,5,0,5,0,free,model,model
88,another_jev,11,2,D,D,1,1,6,1,free,model,model
88,another_jev,11,3,D,D,1,1,7,2,free,model,model
88,another_jev,11,4,D,D,1,1,8,3,free,model,model
88,another_jev,11,5,D,D,1,1,9,4,free,model,model
88,another_jev,11,6,D,D,1,1,10,5,free,model,model
88,another_jev,11,7,D,D,1,1,11,6,free,model,model
88,another_jev,11,8,D,D,1,1,12,7,free,model,model
88,another_jev,11,9,D,D,1,1,13,8,free,model,model
88,another_jev,11,10,D,D,1,1,14,9,free,model,model
88,another_jev,11,11,D,D,1,1,15,10,free,model,model
88,another_jev,11,12,D,D,1,1,16,11,free,model,model
88,another_jev,11,13,D,D,1,1,17,12,free,model,model
88,another_jev,11,14,D,D,1,1,18,13,free,model,model
88,another_jev,11,15,D,D,1,1,19,14,free,model,model
88,another_jev,11,16,D,D,1,1,20,15,free,model,model
88,another_jev,11,17,D,D,1,1,21,16,free,model,model
88,another_jev,11,18,D,D,1,1,22,17,free,model,model
88,another_jev,11,19,D,D,1,1,23,18,free,model,model
88,another_jev,11,20,D,D,1,1,24,19,free,model,model
89,cooperator,12,1,D,C,5,0,5,0,free,model,scripted
89,cooperator,12,2,D,C,5,0,10,0,free,model,scripted
89,cooperator,12,3,D,C,5,0,15,0,free,model,scripted
89,cooperator,12,4,D,C,5,0,20,0,free,model,scripted
89,cooperator,12,5,D,C,5,0,25,0,free,model,scripted
89,cooperator,12,6,D,C,5,0,30,0,free,model,scripted
89,cooperator,12,7,D,C,5,0,35,0,free,model,scripted
89,cooperator,12,8,D,C,5,0,40,0,free,model,scripted
89,cooperator,12,9,D,C,5,0,45,0,free,model,scripted
89,cooperator,12,10,D,C,5,0,50,0,free,model,scripted
89,cooperator,12,11,D,C,5,0,55,0,free,model,scripted
89,cooperator,12,12,D,C,5,0,60,0,free,model,scripted
89,cooperator,12,13,D,C,5,0,65,0,free,model,scripted
89,cooperator,12,14,D,C,5,0,70,0,free,model,scripted
89,cooperator,12,15,D,C,5,0,75,0,free,model,scripted
89,cooperator,12,16,D,C,5,0,80,0,free,model,scripted
89,cooperator,12,17,D,C,5,0,85,0,free,model,scripted
89,cooperator,12,18,D,C,5,0,90,0,free,model,scripted
89,cooperator,12,19,D,C,5,0,95,0,free,model,scripted
89,cooperator,12,20,D,C,5,0,100,0,free,model,scripted
90,defector,12,1,D,D,1,1,1,1,free,model,scripted
90,defector,12,2,D,D,1,1,2,2,free,model,scripted
90,defector,12,3,D,D,1,1,3,3,free,model,scripted
90,defector,12,4,D,D,1,1,4,4,free,model,scripted
90,defector,12,5,D,D,1,1,5,5,free,model,scripted
90,defector,12,6,D,D,1,1,6,6,free,model,scripted
90,defector,12,7,D,D,1,1,7,7,free,model,scripted
90,defector,12,8,D,D,1,1,8,8,free,model,scripted
90,defector,12,9,D,D,1,1,9,9,free,model,scripted
90,defector,12,10,D,D,1,1,10,10,free,model,scripted
90,defector,12,11,D,D,1,1,11,11,free,model,scripted
90,defector,12,12,D,D,1,1,12,12,free,model,scripted
90,defector,12,13,D,D,1,1,13,13,free,model,scripted
90,defector,12,14,D,D,1,1,14,14,free,model,scripted
90,defector,12,15,D,D,1,1,15,15,free,model,scripted
90,defector,12,16,D,D,1,1,16,16,free,model,scripted
90,defector,12,17,D,D,1,1,17,17,free,model,scripted
90,defector,12,18,D,D,1,1,18,18,free,model,scripted
90,defector,12,19,D,D,1,1,19,19,free,model,scripted
90,defector,12,20,D,D,1,1,20,20,free,model,scripted
91,random,12,1,D,D,1,1,1,1,free,model,scripted
91,random,12,2,D,C,5,0,6,1,free,model,scripted
91,random,12,3,D,C,5,0,11,1,free,model,scripted
91,random,12,4,D,D,1,1,12,2,free,model,scripted
91,random,12,5,D,D,1,1,13,3,free,model,scripted
91,random,12,6,D,D,1,1,14,4,free,model,scripted
91,random,12,7,D,C,5,0,19,4,free,model,scripted
91,random,12,8,D,C,5,0,24,4,free,model,scripted
91,random,12,9,D,D,1,1,25,5,free,model,scripted
91,random,12,10,D,D,1,1,26,6,free,model,scripted
91,random,12,11,D,D,1,1,27,7,free,model,scripted
91,random,12,12,D,C,5,0,32,7,free,model,scripted
91,random,12,13,D,D,1,1,33,8,free,model,scripted
91,random,12,14,D,D,1,1,34,9,free,model,scripted
91,random,12,15,D,D,1,1,35,10,free,model,scripted
91,random,12,16,D,D,1,1,36,11,free,model,scripted
91,random,12,17,D,D,1,1,37,12,free,model,scripted
91,random,12,18,D,D,1,1,38,13,free,model,scripted
91,random,12,19,D,D,1,1,39,14,free,model,scripted
91,random,12,20,D,C,5,0,44,14,free,model,scripted
92,tit_for_tat,12,1,D,C,5,0,5,0,free,model,scripted
92,tit_for_tat,12,2,D,D,1,1,6,1,free,model,scripted
92,tit_for_tat,12,3,D,D,1,1,7,2,free,model,scripted
92,tit_for_tat,12,4,D,D,1,1,8,3,free,model,scripted
92,tit_for_tat,12,5,D,D,1,1,9,4,free,model,scripted
92,tit_for_tat,12,6,D,D,1,1,10,5,free,model,scripted
92,tit_for_tat,12,7,D,D,1,1,11,6,free,model,scripted
92,tit_for_tat,12,8,D,D,1,1,12,7,free,model,scripted
92,tit_for_tat,12,9,D,D,1,1,13,8,free,model,scripted
92,tit_for_tat,12,10,D,D,1,1,14,9,free,model,scripted
92,tit_for_tat,12,11,D,D,1,1,15,10,free,model,scripted
92,tit_for_tat,12,12,D,D,1,1,16,11,free,model,scripted
92,tit_for_tat,12,13,D,D,1,1,17,12,free,model,scripted
92,tit_for_tat,12,14,D,D,1,1,18,13,free,model,scripted
92,tit_for_tat,12,15,D,D,1,1,19,14,free,model,scripted
92,tit_for_tat,12,16,D,D,1,1,20,15,free,model,scripted
92,tit_for_tat,12,17,D,D,1,1,21,16,free,model,scripted
92,tit_for_tat,12,18,D,D,1,1,22,17,free,model,scripted
92,tit_for_tat,12,19,D,D,1,1,23,18,free,model,scripted
92,tit_for_tat,12,20,D,D,1,1,24,19,free,model,scripted
93,tit_for_two_tats,12,1,C,C,3,3,3,3,free,model,scripted
93,tit_for_two_tats,12,2,C,C,3,3,6,6,free,model,scripted
93,tit_for_two_tats,12,3,C,C,3,3,9,9,free,model,scripted
93,tit_for_two_tats,12,4,C,C,3,3,12,12,free,model,scripted
93,tit_for_two_tats,12,5,C,C,3,3,15,15,free,model,scripted
93,tit_for_two_tats,12,6,C,C,3,3,18,18,free,model,scripted
93,tit_for_two_tats,12,7,C,C,3,3,21,21,free,model,scripted
93,tit_for_two_tats,12,8,C,C,3,3,24,24,free,model,scripted
93,tit_for_two_tats,12,9,C,C,3,3,27,27,free,model,scripted
93,tit_for_two_tats,12,10,C,C,3,3,30,30,free,model,scripted
93,tit_for_two_tats,12,11,C,C,3,3,33,33,free,model,scripted
93,tit_for_two_tats,12,12,C,C,3,3,36,36,free,model,scripted
93,tit_for_two_tats,12,13,C,C,3,3,39,39,free,model,scripted
93,tit_for_two_tats,12,14,C,C,3,3,42,42,free,model,scripted
93,tit_for_two_tats,12,15,C,C,3,3,45,45,free,model,scripted
93,tit_for_two_tats,12,16,C,C,3,3,48,48,free,model,scripted
93,tit_for_two_tats,12,17,C,C,3,3,51,51,free,model,scripted
93,tit_for_two_tats,12,18,C,C,3,3,54,54,free,model,scripted
93,tit_for_two_tats,12,19,C,C,3,3,57,57,free,model,scripted
93,tit_for_two_tats,12,20,C,C,3,3,60,60,free,model,scripted
94,grim,12,1,D,C,5,0,5,0,free,model,scripted
94,grim,12,2,D,D,1,1,6,1,free,model,scripted
94,grim,12,3,D,D,1,1,7,2,free,model,scripted
94,grim,12,4,D,D,1,1,8,3,free,model,scripted
94,grim,12,5,D,D,1,1,9,4,free,model,scripted
94,grim,12,6,D,D,1,1,10,5,free,model,scripted
94,grim,12,7,D,D,1,1,11,6,free,model,scripted
94,grim,12,8,D,D,1,1,12,7,free,model,scripted
94,grim,12,9,D,D,1,1,13,8,free,model,scripted
94,grim,12,10,D,D,1,1,14,9,free,model,scripted
94,grim,12,11,D,D,1,1,15,10,free,model,scripted
94,grim,12,12,D,D,1,1,16,11,free,model,scripted
94,grim,12,13,D,D,1,1,17,12,free,model,scripted
94,grim,12,14,D,D,1,1,18,13,free,model,scripted
94,grim,12,15,D,D,1,1,19,14,free,model,scripted
94,grim,12,16,D,D,1,1,20,15,free,model,scripted
94,grim,12,17,D,D,1,1,21,16,free,model,scripted
94,grim,12,18,D,D,1,1,22,17,free,model,scripted
94,grim,12,19,D,D,1,1,23,18,free,model,scripted
94,grim,12,20,D,D,1,1,24,19,free,model,scripted
95,pavlov,12,1,D,C,5,0,5,0,free,model,scripted
95,pavlov,12,2,D,D,1,1,6,1,free,model,scripted
95,pavlov,12,3,D,C,5,0,11,1,free,model,scripted
95,pavlov,12,4,D,D,1,1,12,2,free,model,scripted
95,pavlov,12,5,D,C,5,0,17,2,free,model,scripted
95,pavlov,12,6,D,D,1,1,18,3,free,model,scripted
95,pavlov,12,7,D,C,5,0,23,3,free,model,scripted
95,pavlov,12,8,D,D,1,1,24,4,free,model,scripted
95,pavlov,12,9,D,C,5,0,29,4,free,model,scripted
95,pavlov,12,10,D,D,1,1,30,5,free,model,scripted
95,pavlov,12,11,D,C,5,0,35,5,free,model,scripted
95,pavlov,12,12,D,D,1,1,36,6,free,model,scripted
95,pavlov,12,13,D,C,5,0,41,6,free,model,scripted
95,pavlov,12,14,D,D,1,1,42,7,free,model,scripted
95,pavlov,12,15,D,C,5,0,47,7,free,model,scripted
95,pavlov,12,16,D,D,1,1,48,8,free,model,scripted
95,pavlov,12,17,D,C,5,0,53,8,free,model,scripted
95,pavlov,12,18,D,D,1,1,54,9,free,model,scripted
95,pavlov,12,19,D,C,5,0,59,9,free,model,scripted
95,pavlov,12,20,D,D,1,1,60,10,free,model,scripted
96,another_jev,12,1,D,C,5,0,5,0,free,model,model
96,another_jev,12,2,D,D,1,1,6,1,free,model,model
96,another_jev,12,3,D,D,1,1,7,2,free,model,model
96,another_jev,12,4,D,D,1,1,8,3,free,model,model
96,another_jev,12,5,D,D,1,1,9,4,free,model,model
96,another_jev,12,6,D,D,1,1,10,5,free,model,model
96,another_jev,12,7,D,D,1,1,11,6,free,model,model
96,another_jev,12,8,D,D,1,1,12,7,free,model,model
96,another_jev,12,9,D,D,1,1,13,8,free,model,model
96,another_jev,12,10,D,D,1,1,14,9,free,model,model
96,another_jev,12,11,D,D,1,1,15,10,free,model,model
96,another_jev,12,12,D,D,1,1,16,11,free,model,model
96,another_jev,12,13,D,D,1,1,17,12,free,model,model
96,another_jev,12,14,D,D,1,1,18,13,free,model,model
96,another_jev,12,15,D,D,1,1,19,14,free,model,model
96,another_jev,12,16,D,D,1,1,20,15,free,model,model
96,another_jev,12,17,D,D,1,1,21,16,free,model,model
96,another_jev,12,18,D,D,1,1,22,17,free,model,model
96,another_jev,12,19,D,D,1,1,23,18,free,model,model
96,another_jev,12,20,D,D,1,1,24,19,free,model,model
97,cooperator,13,1,D,C,5,0,5,0,free,model,scripted
97,cooperator,13,2,D,C,5,0,10,0,free,model,scripted
97,cooperator,13,3,D,C,5,0,15,0,free,model,scripted
97,cooperator,13,4,D,C,5,0,20,0,free,model,scripted
97,cooperator,13,5,D,C,5,0,25,0,free,model,scripted
97,cooperator,13,6,D,C,5,0,30,0,free,model,scripted
97,cooperator,13,7,D,C,5,0,35,0,free,model,scripted
97,cooperator,13,8,D,C,5,0,40,0,free,model,scripted
97,cooperator,13,9,D,C,5,0,45,0,free,model,scripted
97,cooperator,13,10,D,C,5,0,50,0,free,model,scripted
97,cooperator,13,11,D,C,5,0,55,0,free,model,scripted
97,cooperator,13,12,D,C,5,0,60,0,free,model,scripted
97,cooperator,13,13,D,C,5,0,65,0,free,model,scripted
97,cooperator,13,14,D,C,5,0,70,0,free,model,scripted
97,cooperator,13,15,D,C,5,0,75,0,free,model,scripted
97,cooperator,13,16,D,C,5,0,80,0,free,model,scripted
97,cooperator,13,17,D,C,5,0,85,0,free,model,scripted
97,cooperator,13,18,D,C,5,0,90,0,free,model,scripted
97,cooperator,13,19,D,C,5,0,95,0,free,model,scripted
97,cooperator,13,20,D,C,5,0,100,0,free,model,scripted
98,defector,13,1,D,D,1,1,1,1,free,model,scripted
98,defector,13,2,D,D,1,1,2,2,free,model,scripted
98,defector,13,3,D,D,1,1,3,3,free,model,scripted
98,defector,13,4,D,D,1,1,4,4,free,model,scripted
98,defector,13,5,D,D,1,1,5,5,free,model,scripted
98,defector,13,6,D,D,1,1,6,6,free,model,scripted
98,defector,13,7,D,D,1,1,7,7,free,model,scripted
98,defector,13,8,D,D,1,1,8,8,free,model,scripted
98,defector,13,9,D,D,1,1,9,9,free,model,scripted
98,defector,13,10,D,D,1,1,10,10,free,model,scripted
98,defector,13,11,D,D,1,1,11,11,free,model,scripted
98,defector,13,12,D,D,1,1,12,12,free,model,scripted
98,defector,13,13,D,D,1,1,13,13,free,model,scripted
98,defector,13,14,D,D,1,1,14,14,free,model,scripted
98,defector,13,15,D,D,1,1,15,15,free,model,scripted
98,defector,13,16,D,D,1,1,16,16,free,model,scripted
98,defector,13,17,D,D,1,1,17,17,free,model,scripted
98,defector,13,18,D,D,1,1,18,18,free,model,scripted
98,defector,13,19,D,D,1,1,19,19,free,model,scripted
98,defector,13,20,D,D,1,1,20,20,free,model,scripted
99,random,13,1,C,D,0,5,0,5,free,model,scripted
99,random,13,2,D,C,5,0,5,5,free,model,scripted
99,random,13,3,D,D,1,1,6,6,free,model,scripted
99,random,13,4,D,D,1,1,7,7,free,model,scripted
99,random,13,5,D,D,1,1,8,8,free,model,scripted
99,random,13,6,D,C,5,0,13,8,free,model,scripted
99,random,13,7,D,C,5,0,18,8,free,model,scripted
99,random,13,8,D,D,1,1,19,9,free,model,scripted
99,random,13,9,D,C,5,0,24,9,free,model,scripted
99,random,13,10,D,C,5,0,29,9,free,model,scripted
99,random,13,11,D,C,5,0,34,9,free,model,scripted
99,random,13,12,D,C,5,0,39,9,free,model,scripted
99,random,13,13,D,D,1,1,40,10,free,model,scripted
99,random,13,14,D,D,1,1,41,11,free,model,scripted
99,random,13,15,D,D,1,1,42,12,free,model,scripted
99,random,13,16,D,C,5,0,47,12,free,model,scripted
99,random,13,17,D,D,1,1,48,13,free,model,scripted
99,random,13,18,D,C,5,0,53,13,free,model,scripted
99,random,13,19,D,C,5,0,58,13,free,model,scripted
99,random,13,20,D,D,1,1,59,14,free,model,scripted
100,tit_for_tat,13,1,C,C,3,3,3,3,free,model,scripted
100,tit_for_tat,13,2,C,C,3,3,6,6,free,model,scripted
100,tit_for_tat,13,3,C,C,3,3,9,9,free,model,scripted
100,tit_for_tat,13,4,C,C,3,3,12,12,free,model,scripted
100,tit_for_tat,13,5,C,C,3,3,15,15,free,model,scripted
100,tit_for_tat,13,6,C,C,3,3,18,18,free,model,scripted
100,tit_for_tat,13,7,C,C,3,3,21,21,free,model,scripted
100,tit_for_tat,13,8,C,C,3,3,24,24,free,model,scripted
100,tit_for_tat,13,9,C,C,3,3,27,27,free,model,scripted
100,tit_for_tat,13,10,C,C,3,3,30,30,free,model,scripted
100,tit_for_tat,13,11,C,C,3,3,33,33,free,model,scripted
100,tit_for_tat,13,12,C,C,3,3,36,36,free,model,scripted
100,tit_for_tat,13,13,C,C,3,3,39,39,free,model,scripted
100,tit_for_tat,13,14,C,C,3,3,42,42,free,model,scripted
100,tit_for_tat,13,15,C,C,3,3,45,45,free,model,scripted
100,tit_for_tat,13,16,C,C,3,3,48,48,free,model,scripted
100,tit_for_tat,13,17,C,C,3,3,51,51,free,model,scripted
100,tit_for_tat,13,18,C,C,3,3,54,54,free,model,scripted
100,tit_for_tat,13,19,C,C,3,3,57,57,free,model,scripted
100,tit_for_tat,13,20,C,C,3,3,60,60,free,model,scripted
101,tit_for_two_tats,13,1,D,C,5,0,5,0,free,model,scripted
101,tit_for_two_tats,13,2,D,C,5,0,10,0,free,model,scripted
101,tit_for_two_tats,13,3,D,D,1,1,11,1,free,model,scripted
101,tit_for_two_tats,13,4,D,D,1,1,12,2,free,model,scripted
101,tit_for_two_tats,13,5,D,D,1,1,13,3,free,model,scripted
101,tit_for_two_tats,13,6,D,D,1,1,14,4,free,model,scripted
101,tit_for_two_tats,13,7,D,D,1,1,15,5,free,model,scripted
101,tit_for_two_tats,13,8,D,D,1,1,16,6,free,model,scripted
101,tit_for_two_tats,13,9,D,D,1,1,17,7,free,model,scripted
101,tit_for_two_tats,13,10,D,D,1,1,18,8,free,model,scripted
101,tit_for_two_tats,13,11,D,D,1,1,19,9,free,model,scripted
101,tit_for_two_tats,13,12,D,D,1,1,20,10,free,model,scripted
101,tit_for_two_tats,13,13,D,D,1,1,21,11,free,model,scripted
101,tit_for_two_tats,13,14,D,D,1,1,22,12,free,model,scripted
101,tit_for_two_tats,13,15,D,D,1,1,23,13,free,model,scripted
101,tit_for_two_tats,13,16,D,D,1,1,24,14,free,model,scripted
101,tit_for_two_tats,13,17,D,D,1,1,25,15,free,model,scripted
101,tit_for_two_tats,13,18,D,D,1,1,26,16,free,model,scripted
101,tit_for_two_tats,13,19,D,D,1,1,27,17,free,model,scripted
101,tit_for_two_tats,13,20,D,D,1,1,28,18,free,model,scripted
102,grim,13,1,D,C,5,0,5,0,free,model,scripted
102,grim,13,2,D,D,1,1,6,1,free,model,scripted
102,grim,13,3,D,D,1,1,7,2,free,model,scripted
102,grim,13,4,D,D,1,1,8,3,free,model,scripted
102,grim,13,5,D,D,1,1,9,4,free,model,scripted
102,grim,13,6,D,D,1,1,10,5,free,model,scripted
102,grim,13,7,D,D,1,1,11,6,free,model,scripted
102,grim,13,8,D,D,1,1,12,7,free,model,scripted
102,grim,13,9,D,D,1,1,13,8,free,model,scripted
102,grim,13,10,D,D,1,1,14,9,free,model,scripted
102,grim,13,11,D,D,1,1,15,10,free,model,scripted
102,grim,13,12,D,D,1,1,16,11,free,model,scripted
102,grim,13,13,D,D,1,1,17,12,free,model,scripted
102,grim,13,14,D,D,1,1,18,13,free,model,scripted
102,grim,13,15,D,D,1,1,19,14,free,model,scripted
102,grim,13,16,D,D,1,1,20,15,free,model,scripted
102,grim,13,17,D,D,1,1,21,16,free,model,scripted
102,grim,13,18,D,D,1,1,22,17,free,model,scripted
102,grim,13,19,D,D,1,1,23,18,free,model,scripted
102,grim,13,20,D,D,1,1,24,19,free,model,scripted
103,pavlov,13,1,C,C,3,3,3,3,free,model,scripted
103,pavlov,13,2,C,C,3,3,6,6,free,model,scripted
103,pavlov,13,3,C,C,3,3,9,9,free,model,scripted
103,pavlov,13,4,C,C,3,3,12,12,free,model,scripted
103,pavlov,13,5,C,C,3,3,15,15,free,model,scripted
103,pavlov,13,6,C,C,3,3,18,18,free,model,scripted
103,pavlov,13,7,C,C,3,3,21,21,free,model,scripted
103,pavlov,13,8,C,C,3,3,24,24,free,model,scripted
103,pavlov,13,9,C,C,3,3,27,27,free,model,scripted
103,pavlov,13,10,C,C,3,3,30,30,free,model,scripted
103,pavlov,13,11,C,C,3,3,33,33,free,model,scripted
103,pavlov,13,12,C,C,3,3,36,36,free,model,scripted
103,pavlov,13,13,C,C,3,3,39,39,free,model,scripted
103,pavlov,13,14,C,C,3,3,42,42,free,model,scripted
103,pavlov,13,15,C,C,3,3,45,45,free,model,scripted
103,pavlov,13,16,C,C,3,3,48,48,free,model,scripted
103,pavlov,13,17,C,C,3,3,51,51,free,model,scripted
103,pavlov,13,18,C,C,3,3,54,54,free,model,scripted
103,pavlov,13,19,C,C,3,3,57,57,free,model,scripted
103,pavlov,13,20,C,C,3,3,60,60,free,model,scripted
104,another_jev,13,1,D,D,1,1,1,1,free,model,model
104,another_jev,13,2,D,D,1,1,2,2,free,model,model
104,another_jev,13,3,D,D,1,1,3,3,free,model,model
104,another_jev,13,4,D,D,1,1,4,4,free,model,model
104,another_jev,13,5,D,D,1,1,5,5,free,model,model
104,another_jev,13,6,D,D,1,1,6,6,free,model,model
104,another_jev,13,7,D,D,1,1,7,7,free,model,model
104,another_jev,13,8,D,D,1,1,8,8,free,model,model
104,another_jev,13,9,D,D,1,1,9,9,free,model,model
104,another_jev,13,10,D,D,1,1,10,10,free,model,model
104,another_jev,13,11,D,D,1,1,11,11,free,model,model
104,another_jev,13,12,D,D,1,1,12,12,free,model,model
104,another_jev,13,13,D,D,1,1,13,13,free,model,model
104,another_jev,13,14,D,D,1,1,14,14,free,model,model
104,another_jev,13,15,D,D,1,1,15,15,free,model,model
104,another_jev,13,16,D,D,1,1,16,16,free,model,model
104,another_jev,13,17,D,D,1,1,17,17,free,model,model
104,another_jev,13,18,D,D,1,1,18,18,free,model,model
104,another_jev,13,19,D,D,1,1,19,19,free,model,model
104,another_jev,13,20,D,D,1,1,20,20,free,model,model
105,cooperator,14,1,D,C,5,0,5,0,free,model,scripted
105,cooperator,14,2,D,C,5,0,10,0,free,model,scripted
105,cooperator,14,3,D,C,5,0,15,0,free,model,scripted
105,cooperator,14,4,D,C,5,0,20,0,free,model,scripted
105,cooperator,14,5,D,C,5,0,25,0,free,model,scripted
105,cooperator,14,6,D,C,5,0,30,0,free,model,scripted
105,cooperator,14,7,D,C,5,0,35,0,free,model,scripted
105,cooperator,14,8,D,C,5,0,40,0,free,model,scripted
105,cooperator,14,9,D,C,5,0,45,0,free,model,scripted
105,cooperator,14,10,D,C,5,0,50,0,free,model,scripted
105,cooperator,14,11,D,C,5,0,55,0,free,model,scripted
105,cooperator,14,12,D,C,5,0,60,0,free,model,scripted
105,cooperator,14,13,D,C,5,0,65,0,free,model,scripted
105,cooperator,14,14,D,C,5,0,70,0,free,model,scripted
105,cooperator,14,15,D,C,5,0,75,0,free,model,scripted
105,cooperator,14,16,D,C,5,0,80,0,free,model,scripted
105,cooperator,14,17,D,C,5,0,85,0,free,model,scripted
105,cooperator,14,18,D,C,5,0,90,0,free,model,scripted
105,cooperator,14,19,D,C,5,0,95,0,free,model,scripted
105,cooperator,14,20,D,C,5,0,100,0,free,model,scripted
106,defector,14,1,D,D,1,1,1,1,free,model,scripted
106,defector,14,2,D,D,1,1,2,2,free,model,scripted
106,defector,14,3,D,D,1,1,3,3,free,model,scripted
106,defector,14,4,D,D,1,1,4,4,free,model,scripted
106,defector,14,5,D,D,1,1,5,5,free,model,scripted
106,defector,14,6,D,D,1,1,6,6,free,model,scripted
106,defector,14,7,D,D,1,1,7,7,free,model,scripted
106,defector,14,8,D,D,1,1,8,8,free,model,scripted
106,defector,14,9,D,D,1,1,9,9,free,model,scripted
106,defector,14,10,D,D,1,1,10,10,free,model,scripted
106,defector,14,11,D,D,1,1,11,11,free,model,scripted
106,defector,14,12,D,D,1,1,12,12,free,model,scripted
106,defector,14,13,D,D,1,1,13,13,free,model,scripted
106,defector,14,14,D,D,1,1,14,14,free,model,scripted
106,defector,14,15,D,D,1,1,15,15,free,model,scripted
106,defector,14,16,D,D,1,1,16,16,free,model,scripted
106,defector,14,17,D,D,1,1,17,17,free,model,scripted
106,defector,14,18,D,D,1,1,18,18,free,model,scripted
106,defector,14,19,D,D,1,1,19,19,free,model,scripted
106,defector,14,20,D,D,1,1,20,20,free,model,scripted
107,random,14,1,D,D,1,1,1,1,free,model,scripted
107,random,14,2,D,D,1,1,2,2,free,model,scripted
107,random,14,3,D,D,1,1,3,3,free,model,scripted
107,random,14,4,D,D,1,1,4,4,free,model,scripted
107,random,14,5,D,C,5,0,9,4,free,model,scripted
107,random,14,6,D,C,5,0,14,4,free,model,scripted
107,random,14,7,D,D,1,1,15,5,free,model,scripted
107,random,14,8,D,C,5,0,20,5,free,model,scripted
107,random,14,9,D,D,1,1,21,6,free,model,scripted
107,random,14,10,D,D,1,1,22,7,free,model,scripted
107,random,14,11,D,D,1,1,23,8,free,model,scripted
107,random,14,12,D,D,1,1,24,9,free,model,scripted
107,random,14,13,D,C,5,0,29,9,free,model,scripted
107,random,14,14,D,C,5,0,34,9,free,model,scripted
107,random,14,15,D,D,1,1,35,10,free,model,scripted
107,random,14,16,D,D,1,1,36,11,free,model,scripted
